Id,Category
2142 , 3
2143 , 6
2144 , 5
2145 , 6
2146 , 5
2147 , 7
2148 , 10
2149 , 2
2150 , 8
2151 , 5
2152 , 2
2153 , 8
2154 , 2
2155 , 10
2156 , 10
2157 , 6
2158 , 2
2159 , 1
2160 , 3
2161 , 4
2162 , 8
2163 , 8
2164 , 7
2165 , 2
2166 , 2
2167 , 10
2168 , 10
2169 , 4
2170 , 2
2171 , 5
2172 , 8
2173 , 1
2174 , 9
2175 , 9
2176 , 5
2177 , 1
2178 , 8
2179 , 2
2180 , 2
2181 , 6
2182 , 2
2183 , 8
2184 , 7
2185 , 9
2186 , 9
2187 , 10
2188 , 7
2189 , 9
2190 , 6
2191 , 1
2192 , 1
2193 , 10
2194 , 5
2195 , 9
2196 , 8
2197 , 10
2198 , 7
2199 , 10
2200 , 6
2201 , 3
2202 , 7
2203 , 2
2204 , 6
2205 , 9
2206 , 7
2207 , 4
2208 , 8
2209 , 9
2210 , 5
2211 , 10
2212 , 9
2213 , 10
2214 , 3
2215 , 1
2216 , 10
2217 , 4
2218 , 1
2219 , 4
2220 , 8
2221 , 4
2222 , 8
2223 , 4
2224 , 10
2225 , 7
2226 , 8
2227 , 2
2228 , 4
2229 , 4
2230 , 7
2231 , 1
2232 , 3
2233 , 9
2234 , 9
2235 , 10
2236 , 3
2237 , 6
2238 , 2
2239 , 9
2240 , 1
2241 , 1
2242 , 9
2243 , 1
2244 , 4
2245 , 2
2246 , 4
2247 , 8
2248 , 1
2249 , 2
2250 , 1
2251 , 7
2252 , 8
2253 , 3
2254 , 4
2255 , 8
2256 , 4
2257 , 3
2258 , 10
2259 , 5
2260 , 8
2261 , 10
2262 , 1
2263 , 8
2264 , 7
2265 , 8
2266 , 4
2267 , 2
2268 , 6
2269 , 6
2270 , 8
2271 , 9
2272 , 7
2273 , 1
2274 , 6
2275 , 7
2276 , 6
2277 , 2
2278 , 9
2279 , 1
2280 , 6
2281 , 5
2282 , 5
2283 , 3
2284 , 4
2285 , 3
2286 , 8
2287 , 7
2288 , 9
2289 , 3
2290 , 1
2291 , 3
2292 , 8
2293 , 2
2294 , 4
2295 , 1
2296 , 2
2297 , 4
2298 , 2
2299 , 3
2300 , 2
2301 , 2
2302 , 9
2303 , 10
2304 , 2
2305 , 5
2306 , 7
2307 , 8
2308 , 5
2309 , 3
2310 , 3
2311 , 8
2312 , 8
2313 , 8
2314 , 3
2315 , 1
2316 , 8
2317 , 7
2318 , 3
2319 , 4
2320 , 10
2321 , 8
2322 , 3
2323 , 7
2324 , 2
2325 , 7
2326 , 10
2327 , 1
2328 , 1
2329 , 1
2330 , 5
2331 , 1
2332 , 2
2333 , 5
2334 , 10
2335 , 6
2336 , 9
2337 , 10
2338 , 1
2339 , 3
2340 , 10
2341 , 9
2342 , 8
2343 , 9
2344 , 5
2345 , 1
2346 , 3
2347 , 1
2348 , 8
2349 , 5
2350 , 1
2351 , 5
2352 , 3
2353 , 4
2354 , 6
2355 , 10
2356 , 10
2357 , 10
2358 , 6
2359 , 7
2360 , 3
2361 , 2
2362 , 10
2363 , 4
2364 , 5
2365 , 2
2366 , 1
2367 , 4
2368 , 2
2369 , 4
2370 , 9
2371 , 10
2372 , 9
2373 , 5
2374 , 6
2375 , 10
2376 , 2
2377 , 2
2378 , 3
2379 , 10
2380 , 9
2381 , 3
2382 , 1
2383 , 5
2384 , 8
2385 , 4
2386 , 2
2387 , 8
2388 , 4
2389 , 5
2390 , 5
2391 , 8
2392 , 4
2393 , 3
2394 , 6
2395 , 9
2396 , 7
2397 , 7
2398 , 1
2399 , 2
2400 , 6
2401 , 10
2402 , 5
2403 , 6
2404 , 7
2405 , 2
2406 , 2
2407 , 9
2408 , 6
2409 , 4
2410 , 6
2411 , 4
2412 , 10
2413 , 1
2414 , 2
2415 , 9
2416 , 3
2417 , 4
2418 , 10
2419 , 9
2420 , 6
2421 , 10
2422 , 2
2423 , 10
2424 , 8
2425 , 10
2426 , 1
2427 , 9
2428 , 8
2429 , 2
2430 , 9
2431 , 7
2432 , 9
2433 , 2
2434 , 2
2435 , 4
2436 , 10
2437 , 3
2438 , 8
2439 , 4
2440 , 9
2441 , 8
2442 , 2
2443 , 3
2444 , 8
2445 , 8
2446 , 8
2447 , 3
2448 , 9
2449 , 8
2450 , 5
2451 , 8
2452 , 8
2453 , 10
2454 , 8
2455 , 6
2456 , 7
2457 , 6
2458 , 10
2459 , 5
2460 , 6
2461 , 2
2462 , 2
2463 , 7
2464 , 1
2465 , 5
2466 , 5
2467 , 1
2468 , 1
2469 , 9
2470 , 10
2471 , 7
2472 , 4
2473 , 1
2474 , 5
2475 , 4
2476 , 3
2477 , 9
2478 , 8
2479 , 1
2480 , 1
2481 , 5
2482 , 1
2483 , 6
2484 , 8
2485 , 1
2486 , 5
2487 , 9
2488 , 9
2489 , 2
2490 , 9
2491 , 8
2492 , 10
2493 , 3
2494 , 1
2495 , 4
2496 , 5
2497 , 1
2498 , 6
2499 , 1
2500 , 6
2501 , 9
2502 , 6
2503 , 3
2504 , 3
2505 , 8
2506 , 7
2507 , 5
2508 , 8
2509 , 3
2510 , 1
2511 , 1
2512 , 3
2513 , 8
2514 , 7
2515 , 3
2516 , 8
2517 , 4
2518 , 5
2519 , 1
2520 , 2
2521 , 4
2522 , 5
2523 , 1
2524 , 2
2525 , 2
2526 , 2
2527 , 1
2528 , 6
2529 , 8
2530 , 4
2531 , 5
2532 , 9
2533 , 10
2534 , 1
2535 , 10
2536 , 10
2537 , 2
2538 , 6
2539 , 5
2540 , 7
2541 , 5
2542 , 8
2543 , 2
2544 , 2
2545 , 8
2546 , 4
2547 , 7
2548 , 10
2549 , 5
2550 , 7
2551 , 7
2552 , 10
2553 , 5
2554 , 3
2555 , 5
2556 , 8
2557 , 2
2558 , 4
2559 , 8
2560 , 1
2561 , 1
2562 , 7
2563 , 9
2564 , 9
2565 , 2
2566 , 7
2567 , 7
2568 , 4
2569 , 8
2570 , 2
2571 , 10
2572 , 3
2573 , 8
2574 , 5
2575 , 9
2576 , 1
2577 , 5
2578 , 10
2579 , 7
2580 , 5
2581 , 9
2582 , 4
2583 , 7
2584 , 10
2585 , 1
2586 , 7
2587 , 7
2588 , 4
2589 , 5
2590 , 4
2591 , 10
2592 , 3
2593 , 1
2594 , 10
2595 , 1
2596 , 9
2597 , 6
2598 , 6
2599 , 7
2600 , 3
2601 , 4
2602 , 2
2603 , 7
2604 , 7
2605 , 7
2606 , 6
2607 , 3
2608 , 8
2609 , 2
2610 , 2
2611 , 5
2612 , 1
2613 , 1
2614 , 10
2615 , 10
2616 , 2
2617 , 1
2618 , 5
2619 , 2
2620 , 7
2621 , 2
2622 , 1
2623 , 4
2624 , 6
2625 , 7
2626 , 2
2627 , 6
2628 , 2
2629 , 10
2630 , 1
2631 , 2
2632 , 10
2633 , 1
2634 , 1
2635 , 4
2636 , 2
2637 , 7
2638 , 5
2639 , 2
2640 , 5
2641 , 10
2642 , 3
2643 , 2
2644 , 1
2645 , 1
2646 , 4
2647 , 4
2648 , 8
2649 , 9
2650 , 8
2651 , 5
2652 , 6
2653 , 4
2654 , 8
2655 , 5
2656 , 10
2657 , 9
2658 , 9
2659 , 2
2660 , 4
2661 , 10
2662 , 4
2663 , 9
2664 , 2
2665 , 4
2666 , 3
2667 , 10
2668 , 10
2669 , 8
2670 , 10
2671 , 7
2672 , 5
2673 , 2
2674 , 2
2675 , 10
2676 , 9
2677 , 7
2678 , 2
2679 , 8
2680 , 8
2681 , 7
2682 , 4
2683 , 10
2684 , 8
2685 , 9
2686 , 3
2687 , 10
2688 , 4
2689 , 1
2690 , 3
2691 , 2
2692 , 1
2693 , 10
2694 , 10
2695 , 5
2696 , 10
2697 , 2
2698 , 3
2699 , 7
2700 , 2
2701 , 6
2702 , 5
2703 , 2
2704 , 1
2705 , 2
2706 , 7
2707 , 8
2708 , 1
2709 , 3
2710 , 9
2711 , 3
2712 , 10
2713 , 4
2714 , 4
2715 , 8
2716 , 2
2717 , 1
2718 , 3
2719 , 6
2720 , 6
2721 , 6
2722 , 1
2723 , 3
2724 , 7
2725 , 3
2726 , 6
2727 , 10
2728 , 8
2729 , 10
2730 , 4
2731 , 8
2732 , 10
2733 , 6
2734 , 7
2735 , 6
2736 , 2
2737 , 8
2738 , 1
2739 , 10
2740 , 6
2741 , 6
2742 , 8
2743 , 9
2744 , 2
2745 , 4
2746 , 9
2747 , 8
2748 , 3
2749 , 1
2750 , 9
2751 , 1
2752 , 1
2753 , 9
2754 , 3
2755 , 4
2756 , 4
2757 , 4
2758 , 2
2759 , 10
2760 , 10
2761 , 2
2762 , 5
2763 , 1
2764 , 9
2765 , 7
2766 , 3
2767 , 7
2768 , 1
2769 , 4
2770 , 10
2771 , 4
2772 , 5
2773 , 5
2774 , 8
2775 , 6
2776 , 2
2777 , 8
2778 , 6
2779 , 10
2780 , 9
2781 , 8
2782 , 2
2783 , 8
2784 , 3
2785 , 4
2786 , 7
2787 , 4
2788 , 8
2789 , 2
2790 , 1
2791 , 4
2792 , 6
2793 , 4
2794 , 8
2795 , 2
2796 , 9
2797 , 6
2798 , 2
2799 , 9
2800 , 1
2801 , 8
2802 , 10
2803 , 8
2804 , 7
2805 , 5
2806 , 4
2807 , 8
2808 , 4
2809 , 8
2810 , 1
2811 , 6
2812 , 8
2813 , 10
2814 , 5
2815 , 1
2816 , 9
2817 , 7
2818 , 8
2819 , 5
2820 , 7
2821 , 8
2822 , 4
2823 , 8
2824 , 8
2825 , 1
2826 , 1
2827 , 6
2828 , 6
2829 , 6
2830 , 6
2831 , 9
2832 , 1
2833 , 2
2834 , 7
2835 , 3
2836 , 7
2837 , 2
2838 , 7
2839 , 1
2840 , 8
2841 , 7
2842 , 1
2843 , 8
2844 , 7
2845 , 9
2846 , 5
2847 , 8
2848 , 8
2849 , 1
2850 , 9
2851 , 8
2852 , 4
2853 , 6
2854 , 10
2855 , 8
2856 , 7
2857 , 9
2858 , 2
2859 , 2
2860 , 4
2861 , 9
2862 , 4
2863 , 2
2864 , 7
2865 , 7
2866 , 3
2867 , 10
2868 , 1
2869 , 9
2870 , 4
2871 , 1
2872 , 10
2873 , 3
2874 , 4
2875 , 3
2876 , 5
2877 , 2
2878 , 4
2879 , 7
2880 , 5
2881 , 5
2882 , 4
2883 , 6
2884 , 8
2885 , 10
2886 , 8
2887 , 10
2888 , 9
2889 , 1
2890 , 6
2891 , 6
2892 , 2
2893 , 1
2894 , 8
2895 , 2
2896 , 2
2897 , 8
2898 , 7
2899 , 5
2900 , 2
2901 , 3
2902 , 4
2903 , 8
2904 , 9
2905 , 2
2906 , 8
2907 , 1
2908 , 2
2909 , 4
2910 , 3
2911 , 2
2912 , 4
2913 , 6
2914 , 6
2915 , 9
2916 , 1
2917 , 2
2918 , 2
2919 , 4
2920 , 6
2921 , 10
2922 , 3
2923 , 9
2924 , 6
2925 , 8
2926 , 9
2927 , 1
2928 , 3
2929 , 7
2930 , 10
2931 , 5
2932 , 2
2933 , 1
2934 , 4
2935 , 5
2936 , 8
2937 , 10
2938 , 1
2939 , 3
2940 , 6
2941 , 6
2942 , 9
2943 , 10
2944 , 6
2945 , 4
2946 , 5
2947 , 9
2948 , 3
2949 , 4
2950 , 5
2951 , 6
2952 , 4
2953 , 10
2954 , 7
2955 , 6
2956 , 2
2957 , 4
2958 , 2
2959 , 7
2960 , 9
2961 , 7
2962 , 4
2963 , 7
2964 , 5
2965 , 3
2966 , 10
2967 , 10
2968 , 2
2969 , 9
2970 , 5
2971 , 8
2972 , 1
2973 , 9
2974 , 8
2975 , 4
2976 , 8
2977 , 10
2978 , 8
2979 , 9
2980 , 6
2981 , 1
2982 , 3
2983 , 2
2984 , 10
2985 , 6
2986 , 8
2987 , 3
2988 , 4
2989 , 6
2990 , 5
2991 , 10
2992 , 9
2993 , 4
2994 , 9
2995 , 7
2996 , 10
2997 , 3
2998 , 8
2999 , 7
3000 , 10
3001 , 2
3002 , 4
3003 , 10
3004 , 2
3005 , 8
3006 , 2
3007 , 6
3008 , 3
3009 , 6
3010 , 9
3011 , 8
3012 , 7
3013 , 4
3014 , 2
3015 , 10
3016 , 9
3017 , 3
3018 , 5
3019 , 3
3020 , 10
3021 , 3
3022 , 2
3023 , 1
3024 , 4
3025 , 3
3026 , 1
3027 , 7
3028 , 2
3029 , 4
3030 , 8
3031 , 9
3032 , 5
3033 , 8
3034 , 2
3035 , 4
3036 , 4
3037 , 3
3038 , 8
3039 , 8
3040 , 4
3041 , 8
3042 , 3
3043 , 6
3044 , 4
3045 , 8
3046 , 8
3047 , 7
3048 , 1
3049 , 4
3050 , 4
3051 , 2
3052 , 2
3053 , 3
3054 , 2
3055 , 1
3056 , 7
3057 , 5
3058 , 9
3059 , 7
3060 , 1
3061 , 1
3062 , 4
3063 , 7
3064 , 1
3065 , 9
3066 , 9
3067 , 3
3068 , 10
3069 , 10
3070 , 5
3071 , 2
3072 , 8
3073 , 5
3074 , 2
3075 , 3
3076 , 5
3077 , 1
3078 , 4
3079 , 5
3080 , 2
3081 , 6
3082 , 6
3083 , 9
3084 , 1
3085 , 2
3086 , 3
3087 , 2
3088 , 7
3089 , 6
3090 , 5
3091 , 10
3092 , 9
3093 , 7
3094 , 5
3095 , 10
3096 , 8
3097 , 5
3098 , 2
3099 , 7
3100 , 9
3101 , 7
3102 , 3
3103 , 10
3104 , 4
3105 , 4
3106 , 3
3107 , 10
3108 , 9
3109 , 10
3110 , 3
3111 , 1
3112 , 9
3113 , 3
3114 , 1
3115 , 4
3116 , 6
3117 , 4
3118 , 2
3119 , 5
3120 , 9
3121 , 9
3122 , 4
3123 , 5
3124 , 2
3125 , 4
3126 , 3
3127 , 10
3128 , 1
3129 , 6
3130 , 8
3131 , 1
3132 , 3
3133 , 2
3134 , 3
3135 , 1
3136 , 9
3137 , 8
3138 , 6
3139 , 1
3140 , 3
3141 , 6
3142 , 7
3143 , 4
3144 , 7
3145 , 9
3146 , 7
3147 , 9
3148 , 8
3149 , 6
3150 , 4
3151 , 9
3152 , 1
3153 , 10
3154 , 2
3155 , 1
3156 , 4
3157 , 3
3158 , 9
3159 , 9
3160 , 1
3161 , 5
3162 , 2
3163 , 8
3164 , 3
3165 , 1
3166 , 1
3167 , 4
3168 , 4
3169 , 3
3170 , 2
3171 , 1
3172 , 4
3173 , 2
3174 , 5
3175 , 2
3176 , 7
3177 , 8
3178 , 2
3179 , 4
3180 , 1
3181 , 4
3182 , 4
3183 , 7
3184 , 7
3185 , 10
3186 , 8
3187 , 3
3188 , 3
3189 , 8
3190 , 5
3191 , 7
3192 , 3
3193 , 8
3194 , 7
3195 , 3
3196 , 8
3197 , 10
3198 , 9
3199 , 3
3200 , 1
3201 , 10
3202 , 7
3203 , 3
3204 , 8
3205 , 6
3206 , 2
3207 , 4
3208 , 2
3209 , 6
3210 , 10
3211 , 9
3212 , 1
3213 , 8
3214 , 9
3215 , 6
3216 , 8
3217 , 6
3218 , 2
3219 , 7
3220 , 3
3221 , 6
3222 , 3
3223 , 4
3224 , 2
3225 , 7
3226 , 3
3227 , 8
3228 , 1
3229 , 1
3230 , 3
3231 , 2
3232 , 9
3233 , 8
3234 , 8
3235 , 2
3236 , 7
3237 , 1
3238 , 6
3239 , 7
3240 , 7
3241 , 2
3242 , 3
3243 , 2
3244 , 6
3245 , 4
3246 , 8
3247 , 1
3248 , 8
3249 , 2
3250 , 10
3251 , 10
3252 , 5
3253 , 6
3254 , 1
3255 , 2
3256 , 2
3257 , 9
3258 , 10
3259 , 2
3260 , 10
3261 , 3
3262 , 8
3263 , 3
3264 , 3
3265 , 1
3266 , 3
3267 , 9
3268 , 7
3269 , 3
3270 , 8
3271 , 8
3272 , 10
3273 , 5
3274 , 2
3275 , 1
3276 , 4
3277 , 4
3278 , 4
3279 , 10
3280 , 1
3281 , 10
3282 , 4
3283 , 8
3284 , 9
3285 , 8
3286 , 1
3287 , 10
3288 , 5
3289 , 6
3290 , 10
3291 , 10
3292 , 4
3293 , 7
3294 , 4
3295 , 4
3296 , 1
3297 , 3
3298 , 5
3299 , 8
3300 , 2
3301 , 2
3302 , 3
3303 , 8
3304 , 1
3305 , 3
3306 , 10
3307 , 1
3308 , 4
3309 , 1
3310 , 3
3311 , 3
3312 , 1
3313 , 3
3314 , 4
3315 , 8
3316 , 9
3317 , 3
3318 , 9
3319 , 3
3320 , 8
3321 , 5
3322 , 5
3323 , 7
3324 , 1
3325 , 6
3326 , 5
3327 , 4
3328 , 4
3329 , 8
3330 , 4
3331 , 3
3332 , 3
3333 , 3
3334 , 4
3335 , 6
3336 , 6
3337 , 2
3338 , 3
3339 , 4
3340 , 2
3341 , 4
3342 , 2
3343 , 6
3344 , 5
3345 , 10
3346 , 2
3347 , 10
3348 , 1
3349 , 5
3350 , 4
3351 , 9
3352 , 4
3353 , 6
3354 , 4
3355 , 2
3356 , 5
3357 , 7
3358 , 2
3359 , 5
3360 , 8
3361 , 3
3362 , 1
3363 , 3
3364 , 3
3365 , 10
3366 , 5
3367 , 4
3368 , 8
3369 , 7
3370 , 10
3371 , 2
3372 , 2
3373 , 4
3374 , 6
3375 , 8
3376 , 5
3377 , 2
3378 , 4
3379 , 2
3380 , 8
3381 , 8
3382 , 10
3383 , 7
3384 , 4
3385 , 10
3386 , 7
3387 , 10
3388 , 1
3389 , 2
3390 , 5
3391 , 7
3392 , 9
3393 , 6
3394 , 9
3395 , 4
3396 , 9
3397 , 1
3398 , 1
3399 , 3
3400 , 8
3401 , 4
3402 , 10
3403 , 3
3404 , 3
3405 , 4
3406 , 10
3407 , 6
3408 , 10
3409 , 3
3410 , 10
3411 , 2
3412 , 8
3413 , 9
3414 , 2
3415 , 8
3416 , 9
3417 , 1
3418 , 7
3419 , 7
3420 , 1
3421 , 8
3422 , 10
3423 , 3
3424 , 2
3425 , 9
3426 , 3
3427 , 3
3428 , 4
3429 , 9
3430 , 1
3431 , 3
3432 , 2
3433 , 4
3434 , 1
3435 , 8
3436 , 6
3437 , 2
3438 , 1
3439 , 2
3440 , 10
3441 , 9
3442 , 7
3443 , 1
3444 , 9
3445 , 5
3446 , 9
3447 , 2
3448 , 1
3449 , 8
3450 , 1
3451 , 3
3452 , 9
3453 , 2
3454 , 10
3455 , 3
3456 , 1
3457 , 8
3458 , 10
3459 , 5
3460 , 8
3461 , 4
3462 , 1
3463 , 2
3464 , 4
3465 , 5
3466 , 10
3467 , 2
3468 , 8
3469 , 5
3470 , 1
3471 , 1
3472 , 10
3473 , 5
3474 , 10
3475 , 7
3476 , 6
3477 , 7
3478 , 9
3479 , 9
3480 , 10
3481 , 2
3482 , 4
3483 , 6
3484 , 10
3485 , 5
3486 , 3
3487 , 1
3488 , 1
3489 , 1
3490 , 9
3491 , 8
3492 , 2
3493 , 2
3494 , 3
3495 , 7
3496 , 5
3497 , 1
3498 , 4
3499 , 7
3500 , 5
3501 , 1
3502 , 6
3503 , 1
3504 , 5
3505 , 4
3506 , 7
3507 , 8
3508 , 10
3509 , 8
3510 , 4
3511 , 9
3512 , 9
3513 , 8
3514 , 6
3515 , 6
3516 , 8
3517 , 6
3518 , 10
3519 , 2
3520 , 10
3521 , 7
3522 , 2
3523 , 3
3524 , 3
3525 , 6
3526 , 9
3527 , 1
3528 , 4
3529 , 7
3530 , 6
3531 , 2
3532 , 3
3533 , 10
3534 , 9
3535 , 3
3536 , 3
3537 , 10
3538 , 2
3539 , 2
3540 , 2
3541 , 1
3542 , 4
3543 , 8
3544 , 4
3545 , 1
3546 , 4
3547 , 4
3548 , 4
3549 , 2
3550 , 3
3551 , 4
3552 , 9
3553 , 3
3554 , 6
3555 , 10
3556 , 10
3557 , 1
3558 , 1
3559 , 1
3560 , 5
3561 , 5
3562 , 8
3563 , 6
3564 , 4
3565 , 2
3566 , 3
3567 , 9
3568 , 2
3569 , 7
3570 , 5
3571 , 3
3572 , 4
3573 , 3
3574 , 7
3575 , 2
3576 , 4
3577 , 6
3578 , 10
3579 , 2
3580 , 4
3581 , 4
3582 , 8
3583 , 3
3584 , 1
3585 , 4
3586 , 6
3587 , 5
3588 , 8
3589 , 4
3590 , 10
3591 , 8
3592 , 3
3593 , 7
3594 , 5
3595 , 1
3596 , 10
3597 , 1
3598 , 3
3599 , 5
3600 , 6
3601 , 3
3602 , 10
3603 , 3
3604 , 9
3605 , 2
3606 , 2
3607 , 4
3608 , 4
3609 , 9
3610 , 6
3611 , 7
3612 , 7
3613 , 10
3614 , 1
3615 , 4
3616 , 4
3617 , 7
3618 , 7
3619 , 5
3620 , 7
3621 , 10
3622 , 9
3623 , 10
3624 , 9
3625 , 8
3626 , 2
3627 , 4
3628 , 5
3629 , 8
3630 , 5
3631 , 8
3632 , 1
3633 , 1
3634 , 5
3635 , 1
3636 , 3
3637 , 7
3638 , 9
3639 , 7
3640 , 2
3641 , 8
3642 , 3
3643 , 9
3644 , 8
3645 , 9
3646 , 10
3647 , 7
3648 , 3
3649 , 4
3650 , 3
3651 , 9
3652 , 2
3653 , 4
3654 , 7
3655 , 3
3656 , 2
3657 , 5
3658 , 2
3659 , 4
3660 , 8
3661 , 6
3662 , 4
3663 , 2
3664 , 10
3665 , 4
3666 , 2
3667 , 10
3668 , 4
3669 , 1
3670 , 10
3671 , 3
3672 , 1
3673 , 9
3674 , 4
3675 , 1
3676 , 2
3677 , 3
3678 , 4
3679 , 7
3680 , 4
3681 , 8
3682 , 2
3683 , 7
3684 , 8
3685 , 9
3686 , 7
3687 , 7
3688 , 10
3689 , 5
3690 , 3
3691 , 4
3692 , 9
3693 , 2
3694 , 5
3695 , 7
3696 , 5
3697 , 7
3698 , 2
3699 , 2
3700 , 3
3701 , 4
3702 , 1
3703 , 8
3704 , 9
3705 , 3
3706 , 2
3707 , 7
3708 , 6
3709 , 6
3710 , 9
3711 , 4
3712 , 2
3713 , 2
3714 , 7
3715 , 2
3716 , 1
3717 , 10
3718 , 8
3719 , 4
3720 , 3
3721 , 7
3722 , 4
3723 , 5
3724 , 9
3725 , 5
3726 , 9
3727 , 9
3728 , 5
3729 , 9
3730 , 9
3731 , 8
3732 , 4
3733 , 3
3734 , 3
3735 , 1
3736 , 3
3737 , 9
3738 , 1
3739 , 8
3740 , 5
3741 , 1
3742 , 4
3743 , 1
3744 , 7
3745 , 6
3746 , 5
3747 , 7
3748 , 5
3749 , 8
3750 , 3
3751 , 3
3752 , 10
3753 , 5
3754 , 5
3755 , 2
3756 , 3
3757 , 4
3758 , 7
3759 , 2
3760 , 1
3761 , 1
3762 , 3
3763 , 3
3764 , 5
3765 , 3
3766 , 8
3767 , 8
3768 , 5
3769 , 1
3770 , 7
3771 , 1
3772 , 5
3773 , 2
3774 , 7
3775 , 7
3776 , 8
3777 , 8
3778 , 7
3779 , 4
3780 , 6
3781 , 2
3782 , 8
3783 , 3
3784 , 1
3785 , 6
3786 , 8
3787 , 10
3788 , 6
3789 , 6
3790 , 10
3791 , 5
3792 , 9
3793 , 7
3794 , 3
3795 , 5
3796 , 6
3797 , 1
3798 , 4
3799 , 2
3800 , 1
3801 , 4
3802 , 2
3803 , 4
3804 , 5
3805 , 2
3806 , 3
3807 , 3
3808 , 1
3809 , 5
3810 , 8
3811 , 8
3812 , 7
3813 , 5
3814 , 3
3815 , 8
3816 , 10
3817 , 9
3818 , 3
3819 , 9
3820 , 7
3821 , 3
3822 , 5
3823 , 4
3824 , 8
3825 , 5
3826 , 8
3827 , 7
3828 , 10
3829 , 6
3830 , 10
3831 , 3
3832 , 5
3833 , 1
3834 , 4
3835 , 2
3836 , 1
3837 , 3
3838 , 4
3839 , 6
3840 , 2
3841 , 7
3842 , 1
3843 , 8
3844 , 5
3845 , 7
3846 , 8
3847 , 4
3848 , 10
3849 , 7
3850 , 3
3851 , 2
3852 , 2
3853 , 6
3854 , 2
3855 , 2
3856 , 3
3857 , 3
3858 , 5
3859 , 6
3860 , 3
3861 , 8
3862 , 10
3863 , 9
3864 , 4
3865 , 10
3866 , 1
3867 , 4
3868 , 8
3869 , 8
3870 , 1
3871 , 1
3872 , 3
3873 , 2
3874 , 2
3875 , 2
3876 , 3
3877 , 9
3878 , 5
3879 , 1
3880 , 9
3881 , 4
3882 , 4
3883 , 6
3884 , 10
3885 , 8
3886 , 2
3887 , 9
3888 , 3
3889 , 3
3890 , 1
3891 , 5
3892 , 5
3893 , 6
3894 , 10
3895 , 9
3896 , 7
3897 , 9
3898 , 6
3899 , 5
3900 , 2
3901 , 9
3902 , 8
3903 , 10
3904 , 1
3905 , 2
3906 , 9
3907 , 8
3908 , 7
3909 , 5
3910 , 6
3911 , 7
3912 , 5
3913 , 2
3914 , 1
3915 , 1
3916 , 3
3917 , 3
3918 , 10
3919 , 2
3920 , 2
3921 , 3
3922 , 9
3923 , 9
3924 , 1
3925 , 1
3926 , 3
3927 , 7
3928 , 3
3929 , 5
3930 , 2
3931 , 4
3932 , 1
3933 , 5
3934 , 8
3935 , 10
3936 , 5
3937 , 4
3938 , 2
3939 , 2
3940 , 10
3941 , 3
3942 , 4
3943 , 10
3944 , 9
3945 , 1
3946 , 5
3947 , 2
3948 , 3
3949 , 9
3950 , 9
3951 , 8
3952 , 9
3953 , 2
3954 , 10
3955 , 10
3956 , 9
3957 , 6
3958 , 6
3959 , 6
3960 , 8
3961 , 4
3962 , 4
3963 , 2
3964 , 4
3965 , 5
3966 , 1
3967 , 10
3968 , 6
3969 , 3
3970 , 8
3971 , 1
3972 , 4
3973 , 1
3974 , 5
3975 , 1
3976 , 4
3977 , 9
3978 , 2
3979 , 10
3980 , 7
3981 , 10
3982 , 1
3983 , 5
3984 , 3
3985 , 10
3986 , 10
3987 , 9
3988 , 1
3989 , 7
3990 , 7
3991 , 10
3992 , 10
3993 , 9
3994 , 4
3995 , 8
3996 , 2
3997 , 3
3998 , 9
3999 , 10
4000 , 10
4001 , 10
4002 , 8
4003 , 5
4004 , 8
4005 , 5
4006 , 10
4007 , 4
4008 , 2
4009 , 5
4010 , 4
4011 , 2
4012 , 7
4013 , 1
4014 , 10
4015 , 8
4016 , 5
4017 , 3
4018 , 9
4019 , 10
4020 , 2
4021 , 3
4022 , 4
4023 , 10
4024 , 2
4025 , 6
4026 , 9
4027 , 5
4028 , 7
4029 , 10
4030 , 3
4031 , 6
4032 , 10
4033 , 2
4034 , 7
4035 , 8
4036 , 5
4037 , 5
4038 , 4
4039 , 3
4040 , 4
4041 , 6
4042 , 3
4043 , 4
4044 , 9
4045 , 3
4046 , 1
4047 , 4
4048 , 4
4049 , 8
4050 , 10
4051 , 1
4052 , 2
4053 , 10
4054 , 5
4055 , 7
4056 , 7
4057 , 3
4058 , 8
4059 , 9
4060 , 4
4061 , 10
4062 , 9
4063 , 4
4064 , 5
4065 , 9
4066 , 10
4067 , 2
4068 , 10
4069 , 7
4070 , 2
4071 , 9
4072 , 1
4073 , 9
4074 , 6
4075 , 5
4076 , 4
4077 , 9
4078 , 10
4079 , 2
4080 , 3
4081 , 8
4082 , 6
4083 , 9
4084 , 4
4085 , 2
4086 , 6
4087 , 6
4088 , 8
4089 , 8
4090 , 4
4091 , 7
4092 , 7
4093 , 8
4094 , 2
4095 , 1
4096 , 10
4097 , 8
4098 , 1
4099 , 2
4100 , 3
4101 , 9
4102 , 4
4103 , 9
4104 , 8
4105 , 3
4106 , 7
4107 , 8
4108 , 2
4109 , 8
4110 , 3
4111 , 2
4112 , 6
4113 , 5
4114 , 6
4115 , 5
4116 , 1
4117 , 4
4118 , 5
4119 , 5
4120 , 9
4121 , 10
4122 , 5
4123 , 1
4124 , 9
4125 , 8
4126 , 7
4127 , 8
4128 , 3
4129 , 9
4130 , 3
4131 , 1
4132 , 6
4133 , 4
4134 , 8
4135 , 3
4136 , 4
4137 , 1
4138 , 10
4139 , 8
4140 , 4
